acc_rate,track,current_roll,climb_delta,roll_rate_delta,climb_delta_diff,m,absoluate_roll,time1,time1_delta,time7_delta,time9_delta,time11_delta,time13_delta,time14_delta,target
0.679936160934496,0.06516157110655829,-0.27010373288329115,0.5729286568570867,0.1482081748270515,-0.04607111155362968,0.0,0.2857142857142857,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.7
1.0265946331963738,-0.05168735549011744,-2.234505910281143,-1.0722046094084254,3.026437921979418,-1.1060385862943543,1.271249150321405,-1.2857142857142858,1.1999999999999995,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.49999999999999584,1.0,1.1
0.42571994794245227,1.895794754454478,-0.47688290945148604,-0.20125170373844842,0.4511797271588796,0.0422595113414307,1.0015309595540587,0.7142857142857143,-0.4000000000000003,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
1.5812481888153787,0.9999529838799641,0.45362338510539096,-0.588341884036216,-1.2909066987491318,-0.22273235734375044,0.13832125944439813,0.0,0.0,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.8
-1.3730523470164033,-2.427615529622524,-0.5802724977355835,2.218061923122599,1.1328657199054852,2.1621944608228794,1.1001554162423681,-0.14285714285714285,1.9999999999999993,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.4
-0.05575015242126713,-0.09063699768900935,0.04006503196900116,-0.20125170373844842,0.3754368390759226,-0.13440173444869005,-0.4054785063780808,-0.14285714285714285,-0.4000000000000003,-0.3333333333333335,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.9
-1.5232710183298839,0.6883558462888288,-1.0972204391560707,0.5729286568570867,0.22395106291000855,5.165435639254933,0.44115261241669523,-0.7142857142857143,-0.20000000000000015,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.8
-1.018690353148706,1.1557515526755318,0.3502337968212935,0.18583847655931915,-0.3819920417536477,-0.13440173444869005,0.8745508433602437,0.7142857142857143,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.6
-1.2343889581116523,-0.4022341352801446,0.3502337968212935,-0.10447915866400652,-0.30624915367069067,0.30725138002661184,-0.9202434790163172,-0.7142857142857143,-0.20000000000000015,0.11111111111111094,0.25,0.33333333333333326,-0.40000000000009095,-0.16666666666665975,1.0,0.7
-0.5256649703762573,-1.2201766214568748,-0.06332455631509629,1.5406541076015055,1.6630659364861922,1.1022269860821552,-0.21286777681853905,-1.1428571428571428,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.1
0.4218681871395425,0.6494062040899369,0.45362338510539096,-0.2980242488128903,-0.45773492983659714,-0.04607111155362968,-0.25294600821913166,0.8571428571428571,-0.4000000000000003,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.4
-0.059601913224176885,0.610456561891045,0.3502337968212935,-0.3947967938873322,0.22395106291000855,-0.13440173444869005,0.3361452455010309,0.7142857142857143,1.7999999999999798,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.6
1.103629849254569,0.8052047728855045,0.04006503196900116,1.153563927303738,1.0571228318225359,-0.04607111155362968,0.13832125944439813,-0.2857142857142857,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.7
-0.4178156678947841,-0.7917305572690638,0.6604025616735857,1.4438815625270636,-0.9121922583343468,0.0422595113414307,-0.7817710542223242,0.8571428571428571,-0.20000000000000015,-0.11111111111111127,0.75,0.5555555555555555,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
-1.0533562003748937,-1.142277337059091,0.8671817382417807,1.4438815625270636,-0.8364493702513899,-0.3993936031338712,-0.7671469133361994,-0.8571428571428571,1.0,0.33333333333333315,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.2
-0.4717403191355206,-0.09063699768900935,-0.9938308508719733,-0.10447915866400652,-0.003277601338862539,0.21892075713155149,-0.5121313328230301,0.5714285714285714,2.1999999999999993,-0.11111111111111127,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
0.587493901664662,-0.5969823462746042,0.6604025616735857,1.3471090174526217,-0.23050626558773363,-0.48772422602893156,0.6353322678143074,-0.42857142857142855,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.1
1.1228886532691178,-0.3632844930812527,-0.5802724977355835,0.28261102163376106,0.3754368390759226,-0.04607111155362968,0.6353322678143074,0.0,-0.20000000000000015,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.8
0.23698366859987424,-1.4538744746502263,-2.0277267337129476,0.47615611178264483,3.026437921979418,-0.3993936031338712,0.5227110077052941,-1.2857142857142858,2.8,0.11111111111111094,0.5,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,2.0
2.2745651333391343,0.33780906649880166,0.45362338510539096,1.056791382229296,0.4511797271588796,0.0422595113414307,0.38812390962481197,0.42857142857142855,0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,0.3999999999998636,-0.16666666666665975,1.0,0.8
0.4218681871395425,0.22096013990212596,-0.8904412625878759,-0.10447915866400652,1.814551712652106,-0.13440173444869005,0.4680673404837249,-0.2857142857142857,1.7999999999999798,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.0
0.17535549575331816,0.610456561891045,-0.47688290945148604,-1.362522244631751,-0.1547633775047766,-1.6360223236647164,0.04518807972103808,-0.5714285714285714,0.0,-0.5555555555555557,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.9
0.7261572905694131,-0.71383127287128,1.4875192679463654,-0.6851144291106579,-0.5334778179195617,0.1305901342364911,0.31054316421123573,0.5714285714285714,0.0,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.7
-0.2791522789900329,0.29885942429990975,0.9705713265258781,-0.7818869741850998,-0.6092207060025187,0.30725138002661184,0.31054316421123573,-0.14285714285714285,0.0,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.9
1.3578460622466129,0.37675870869769357,0.45362338510539096,-0.8786595192595418,-0.8364493702513899,-1.4593610778745958,-0.29223063746647404,-0.14285714285714285,2.3999999999999995,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.1
-1.203574871688374,-1.7265219700424697,-1.9243371454288503,-0.20125170373844842,0.9056370556566218,0.30725138002661184,-0.546283748783796,0.42857142857142855,-1.0,-0.11111111111111127,0.25,0.33333333333333326,-0.6000000000001364,-0.16666666666665975,1.0,0.3
1.3116249326116958,0.10411121330545021,-0.9938308508719733,-1.1689771544828673,0.3754368390759226,-0.04607111155362968,-0.7071657535830739,0.0,0.0,-0.11111111111111127,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
-0.7760294225653913,0.10411121330545021,-0.3734933211673886,0.8632462920804123,-0.5334778179195617,-0.48772422602893156,0.09128901920567703,-0.14285714285714285,5.199999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.4
0.03284034604565723,-3.0118601626059025,0.04006503196900116,2.218061923122599,1.814551712652106,-0.22273235734375044,-0.5121313328230301,0.0,-0.7999999999999998,0.11111111111111094,0.25,0.33333333333333326,-0.20000000000004547,-0.3333333333333278,1.0,0.8
-1.172760785265096,-0.16853628208679317,-0.47688290945148604,0.37938356670820295,0.7541512794907077,0.1305901342364911,0.44115261241669523,0.0,-0.5999999999999998,-0.3333333333333335,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.0
1.6467281224648445,0.25990978210101784,-0.6836620860196809,0.8632462920804123,0.6026655033247861,-0.04607111155362968,-0.21286777681853905,0.14285714285714285,0.20000000000000015,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.6
0.09061675808930354,1.6620969012611266,1.5909088562304627,-2.33024769537617,-1.8211069153298314,-0.3993936031338712,-1.0092566003237595,-0.42857142857142855,0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.2
0.5720868584530229,0.10411121330545021,-0.6836620860196809,0.28261102163376106,0.4511797271588796,-0.48772422602893156,0.2601007017724937,0.5714285714285714,-0.4000000000000003,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
0.633715031299579,-0.09063699768900935,-0.8904412625878759,0.5729286568570867,0.6026655033247861,0.30725138002661184,-0.04429329579184131,-0.7142857142857143,1.0,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.0
0.4911998815919181,0.4157083508965855,0.7637921499576833,0.37938356670820295,0.22395106291000855,-0.04607111155362968,0.7525496887388922,0.8571428571428571,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.6
-0.22522762774929636,0.45465799309547744,0.5570129733894883,-1.1689771544828673,-0.30624915367069067,-1.3710304549795354,0.6353322678143074,0.8571428571428571,0.0,0.11111111111111094,0.25,-0.11111111111111116,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.7
0.20231782137368642,-0.5190830618768204,-0.7870516743037783,-0.007706613589564643,0.2996939509929656,-0.04607111155362968,-0.494797267684314,-0.2857142857142857,1.9999999999999993,-0.11111111111111127,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.8
0.38335057911044496,-0.3243348508823608,1.3841296796622677,0.5729286568570867,0.4511797271588796,-0.13440173444869005,0.31054316421123573,-0.14285714285714285,-0.4000000000000003,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,1.1
2.201381678083849,-1.142277337059091,-0.6836620860196809,1.056791382229296,0.5269226152418367,-0.7527160947141127,0.38812390962481197,0.0,1.5999999999999797,0.11111111111111094,0.25,0.33333333333333326,0.1999999999998181,-0.16666666666665975,1.0,0.9
-1.519419257526974,-1.4928241168491183,0.7637921499576833,-0.10447915866400652,-0.6092207060025187,-0.48772422602893156,-0.387072562513594,-0.14285714285714285,1.5999999999999797,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-1.0,1.0,1.6
-0.38700158147150604,-0.3632844930812527,-0.47688290945148604,0.47615611178264483,0.2996939509929656,-0.04607111155362968,0.38812390962481197,0.7142857142857143,-0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
0.14068964852713037,-0.09063699768900935,0.3502337968212935,-0.2980242488128903,-0.23050626558773363,-1.282699832084475,-0.7071657535830739,-0.2857142857142857,0.0,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.8
-0.6758836416897377,0.25990978210101784,-0.9938308508719733,0.37938356670820295,0.2996939509929656,-1.1943692091894145,-0.4054785063780808,0.14285714285714285,-0.4000000000000003,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.5
1.827760880201603,0.37675870869769357,0.7637921499576833,0.9600188371548541,0.1482081748270515,-0.13440173444869005,1.0669513067363714,-0.5714285714285714,0.3999999999999996,0.11111111111111094,0.25,0.33333333333333326,0.1999999999998181,-0.16666666666665975,1.0,1.1
0.07520971487766452,-0.09063699768900935,-0.5802724977355835,-0.2980242488128903,-0.6849635940854758,0.1305901342364911,-0.5631055148759021,-0.2857142857142857,-0.20000000000000015,0.11111111111111094,0.0,0.33333333333333326,-0.20000000000004547,8.298917109073045e-15,1.0,0.7
-0.09426776045036468,-0.5190830618768204,-0.5802724977355835,0.5729286568570867,0.3754368390759226,0.21892075713155149,-0.7523757973907068,-0.42857142857142855,0.5999999999999998,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.16666666666665975,1.0,0.9
-1.11113261241854,-1.2591262636557667,-0.7870516743037783,0.28261102163376106,1.8902946007350632,0.3955820029216722,0.2106570670117131,-0.14285714285714285,0.0,0.33333333333333315,0.25,0.11111111111111105,-0.20000000000004547,-0.3333333333333278,1.0,1.1
-0.12123008607073298,-0.05168735549011744,-0.5802724977355835,-0.20125170373844842,0.6026655033247861,0.0422595113414307,-0.42370130804111245,-0.2857142857142857,-0.20000000000000015,0.11111111111111094,0.25,0.33333333333333326,-2.2737367544323206e-13,-0.6666666666666639,1.0,0.7
